SubjectID,Date,LocalTime,UnityTime,Phase,Trial,Step,TrialTimePassed,gazeOriginX,gazeOriginY,gazeOriginZ,gazeDirectionX,gazeDirectionY,gazeDirectionZ,leftPupil,rightPupil,combinedPupil,baselineCorrected,eventBaselineCorrected,hitX,hitY,hitZ,objectName,XR_EYE_EXPRESSION_LEFT_BLINK_HTC,XR_EYE_EXPRESSION_LEFT_WIDE_HTC,XR_EYE_EXPRESSION_RIGHT_BLINK_HTC,XR_EYE_EXPRESSION_RIGHT_WIDE_HTC,XR_EYE_EXPRESSION_LEFT_SQUEEZE_HTC,XR_EYE_EXPRESSION_RIGHT_SQUEEZE_HTC,XR_EYE_EXPRESSION_LEFT_DOWN_HTC,XR_EYE_EXPRESSION_RIGHT_DOWN_HTC,XR_EYE_EXPRESSION_LEFT_OUT_HTC,XR_EYE_EXPRESSION_RIGHT_IN_HTC,XR_EYE_EXPRESSION_LEFT_IN_HTC,XR_EYE_EXPRESSION_RIGHT_OUT_HTC,XR_EYE_EXPRESSION_LEFT_UP_HTC,XR_EYE_EXPRESSION_RIGHT_UP_HTC,XR_LIP_EXPRESSION_JAW_RIGHT_HTC,XR_LIP_EXPRESSION_JAW_LEFT_HTC,XR_LIP_EXPRESSION_JAW_FORWARD_HTC,XR_LIP_EXPRESSION_JAW_OPEN_HTC,XR_LIP_EXPRESSION_MOUTH_APE_SHAPE_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_POUT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_RIGHT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_SUCK_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERLAY_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP1_HTC,XR_LIP_EXPRESSION_TONGUE_LEFT_HTC,XR_LIP_EXPRESSION_TONGUE_RIGHT_HTC,XR_LIP_EXPRESSION_TONGUE_UP_HTC,XR_LIP_EXPRESSION_TONGUE_DOWN_HTC,XR_LIP_EXPRESSION_TONGUE_ROLL_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP2_HTC,XR_LIP_EXPRESSION_TONGUE_UPRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_UPLEFT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNLEFT_MORPH_HTC,
hello,6_30,11_18_13,7.7498,0,1,0,7.749803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.523533,3.556126,3.539829,0.2493908,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7532,0,1,0,7.753202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.548243,3.535827,3.542035,0.2515965,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7567,0,1,0,7.756651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.542809,3.522406,3.532608,0.2421691,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7600,0,1,0,7.759955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.567524,3.567452,3.567488,0.2770493,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7632,0,1,0,7.76317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.545576,3.554037,3.549807,0.2593679,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7666,0,1,0,7.7666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.530185,3.570287,3.550236,0.2597969,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7699,0,1,0,7.769857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.524754,3.547642,3.536198,0.2457592,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7731,0,1,0,7.773057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.561396,3.515619,3.538507,0.2480688,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7763,0,1,0,7.776289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.552176,3.519741,3.535959,0.2455201,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7795,0,1,0,7.779543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.556224,3.526526,3.541375,0.2509367,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7827,0,1,0,7.782722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.519775,3.514296,3.517036,0.2265973,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7861,0,1,0,7.786137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.551278,3.563465,3.557372,0.2669332,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7894,0,1,0,7.789397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.504775,3.511965,3.50837,0.217931,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7927,0,1,0,7.792697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.551591,3.5257,3.538646,0.2482071,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7960,0,1,0,7.795975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.533768,3.514283,3.524026,0.2335873,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.7994,0,1,0,7.799413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.539077,3.534619,3.536848,0.2464094,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8033,0,1,0,7.803301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.538938,3.507607,3.523273,0.2328339,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8068,0,1,0,7.80679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.541193,3.536187,3.53869,0.248251,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8100,0,1,0,7.810036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.493815,3.54927,3.521543,0.2311041,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8132,0,1,0,7.813178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.546525,3.522458,3.534492,0.2440531,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8236,0,1,0,7.823629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.51278,3.509942,3.511361,0.2209222,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8272,0,1,0,7.827224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.512422,3.51846,3.515441,0.2250023,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8307,0,1,0,7.830733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.49621,3.486403,3.491307,0.2008681,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8343,0,1,0,7.834303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.482535,3.490715,3.486625,0.1961865,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8375,0,1,0,7.837515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.479033,3.537088,3.50806,0.2176218,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8407,0,1,0,7.840692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.495367,3.516042,3.505704,0.2152655,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8441,0,1,0,7.844113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.478791,3.510434,3.494613,0.204174,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8474,0,1,0,7.847375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.494095,3.479418,3.486757,0.1963179,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8506,0,1,0,7.850623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.51171,3.484955,3.498332,0.2078936,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8539,0,1,0,7.853877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.507066,3.486661,3.496863,0.2064247,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8571,0,1,0,7.857111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.496368,3.512888,3.504628,0.2141895,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8603,0,1,0,7.860321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.524353,3.483406,3.503879,0.2134404,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8637,0,1,0,7.863685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.475145,3.476001,3.475573,0.1851344,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8670,0,1,0,7.866964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.503217,3.506459,3.504838,0.2143996,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8796,0,1,0,7.879576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.470376,3.465242,3.467809,0.1773701,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8830,0,1,0,7.883024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.49539,3.457876,3.476633,0.1861944,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8873,0,1,0,7.887252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.496612,3.505126,3.500869,0.2104301,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8910,0,1,0,7.890974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.465878,3.505277,3.485578,0.1951389,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8943,0,1,0,7.894322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.500035,3.46238,3.481207,0.1907687,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.8977,0,1,0,7.89769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.461959,3.491559,3.476759,0.1863205,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9012,0,1,0,7.901193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.480196,3.471312,3.475754,0.1853151,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9051,0,1,0,7.905069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.499358,3.452056,3.475707,0.1852684,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9084,0,1,0,7.908387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.499749,3.487294,3.493521,0.2030828,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9116,0,1,0,7.911563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.464959,3.450627,3.457793,0.1673546,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9148,0,1,0,7.914769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.444235,3.471092,3.457664,0.1672249,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9180,0,1,0,7.917964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.486523,3.461399,3.473961,0.1835222,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9212,0,1,0,7.921156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.475877,3.484518,3.480197,0.1897588,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9245,0,1,0,7.924527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.443697,3.456675,3.450186,0.1597471,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9277,0,1,0,7.927742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.463969,3.476866,3.470417,0.1799788,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9309,0,1,0,7.930949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.451966,3.458663,3.455314,0.1648755,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9341,0,1,0,7.934093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.480355,3.432156,3.456255,0.1658168,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9373,0,1,0,7.937347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.485311,3.481558,3.483434,0.1929955,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9405,0,1,0,7.940495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.459836,3.445552,3.452694,0.1622553,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9440,0,1,0,7.943985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.46845,3.467421,3.467936,0.1774969,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9472,0,1,0,7.947249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.44312,3.460749,3.451934,0.1614957,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9505,0,1,0,7.950475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.456674,3.471034,3.463854,0.1734152,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9537,0,1,0,7.953732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.456757,3.456761,3.456759,0.1663203,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9570,0,1,0,7.956999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.458878,3.45812,3.458499,0.1680601,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9604,0,1,0,7.960364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.436781,3.468225,3.452503,0.1620646,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9644,0,1,0,7.964447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.452819,3.454924,3.453871,0.1634326,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9678,0,1,0,7.967802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.454831,3.414935,3.434883,0.1444445,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9717,0,1,0,7.971653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.417629,3.415329,3.416479,0.1260405,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9753,0,1,0,7.975288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.461412,3.433901,3.447657,0.157218,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
hello,6_30,11_18_13,7.9789,0,1,0,7.97891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.435604,3.446661,3.441132,0.1506937,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
